date,state_name,temperature,humidity,pressure,wind_speed
2010-03-18,Andhra Pradesh,29.0,65,1009.0,7.3
2010-03-19,Andhra Pradesh,29.4,57,1006.8,5.3
2010-03-20,Andhra Pradesh,30.2,54,1004.9,6.4
2010-03-21,Andhra Pradesh,30.4,56,1003.1,7.3
2010-03-22,Andhra Pradesh,29.8,60,1001.0,9.5
2010-03-23,Andhra Pradesh,29.6,66,999.7,10.1
2010-03-24,Andhra Pradesh,29.2,69,1001.2,11.3
2010-03-25,Andhra Pradesh,29.7,68,1002.0,10.6
2010-03-26,Andhra Pradesh,29.2,67,1002.5,10.1
2010-03-27,Andhra Pradesh,29.7,69,1003.2,11.6
2010-03-28,Andhra Pradesh,30.6,68,1003.6,11.6
2010-03-29,Andhra Pradesh,30.8,68,1003.9,11.7
2010-03-30,Andhra Pradesh,31.1,69,1003.0,11.7
2010-03-31,Andhra Pradesh,31.4,70,1002.1,11.0
2010-04-01,Andhra Pradesh,32.6,62,1000.8,7.9
2010-04-02,Andhra Pradesh,31.9,66,1001.6,10.1
2010-04-03,Andhra Pradesh,31.6,67,1002.9,9.9
2010-04-04,Andhra Pradesh,31.4,65,1004.1,10.5
2010-04-05,Andhra Pradesh,31.4,64,1003.1,9.2
2010-04-06,Andhra Pradesh,31.5,63,1002.7,9.3
2010-04-07,Andhra Pradesh,31.4,66,1004.2,9.9
2010-04-08,Andhra Pradesh,31.0,64,1005.8,9.7
2010-04-09,Andhra Pradesh,31.3,66,1003.4,9.1
2010-04-10,Andhra Pradesh,32.3,65,1000.2,11.3
2010-04-11,Andhra Pradesh,32.5,61,999.8,11.3
2010-04-12,Andhra Pradesh,32.3,66,1000.4,11.5
2010-04-13,Andhra Pradesh,32.7,66,1000.4,10.2
2010-04-14,Andhra Pradesh,32.8,67,1001.0,11.7
2010-04-15,Andhra Pradesh,32.6,66,1002.5,9.5
2010-04-16,Andhra Pradesh,31.8,61,1003.4,11.0
2010-04-17,Andhra Pradesh,31.2,65,1003.5,11.7
2010-04-18,Andhra Pradesh,32.1,65,1002.5,12.0
2010-04-19,Andhra Pradesh,32.8,65,1000.9,12.9
2010-04-20,Andhra Pradesh,33.6,61,999.1,10.2
2010-04-21,Andhra Pradesh,33.1,66,1000.0,11.8
2010-04-22,Andhra Pradesh,33.1,65,1000.9,9.2
2010-04-23,Andhra Pradesh,32.6,64,1002.1,11.2
2010-04-24,Andhra Pradesh,32.2,63,1002.0,10.7
2010-04-25,Andhra Pradesh,32.5,64,1001.5,11.6
2010-04-26,Andhra Pradesh,32.2,64,1004.0,11.9
2010-04-27,Andhra Pradesh,32.4,63,1004.7,11.1
2010-04-28,Andhra Pradesh,32.1,64,1003.6,12.2
2010-04-29,Andhra Pradesh,31.6,66,1003.1,12.5
2010-04-30,Andhra Pradesh,31.6,65,1003.6,9.5
2010-05-01,Andhra Pradesh,31.8,65,1003.7,8.6
2010-05-02,Andhra Pradesh,32.6,59,1002.1,6.5
2010-05-03,Andhra Pradesh,32.5,59,1000.4,7.5
2010-05-04,Andhra Pradesh,32.0,61,999.4,7.0
2010-05-05,Andhra Pradesh,32.4,61,998.4,7.3
2010-05-06,Andhra Pradesh,32.4,62,998.4,9.3
2010-05-07,Andhra Pradesh,32.8,61,998.8,9.7
2010-05-08,Andhra Pradesh,33.0,61,999.4,8.2
2010-05-09,Andhra Pradesh,33.3,61,998.1,11.4
2010-05-10,Andhra Pradesh,34.1,58,997.7,9.6
2010-05-11,Andhra Pradesh,34.2,59,997.7,11.4
2010-05-12,Andhra Pradesh,33.8,63,998.4,13.0
2010-05-13,Andhra Pradesh,33.9,62,998.5,12.5
2010-05-14,Andhra Pradesh,33.5,63,998.3,13.4
2010-05-15,Andhra Pradesh,33.8,61,998.4,10.4
2010-05-16,Andhra Pradesh,33.7,61,998.1,11.0
2010-05-17,Andhra Pradesh,33.8,61,998.0,9.5
2010-05-18,Andhra Pradesh,32.6,62,997.6,10.6
2010-05-19,Andhra Pradesh,28.4,81,995.5,18.2
2010-05-20,Andhra Pradesh,26.5,91,991.6,30.1
2010-05-21,Andhra Pradesh,26.1,91,990.8,17.6
2010-05-22,Andhra Pradesh,29.4,71,996.1,12.3
2010-05-23,Andhra Pradesh,31.4,73,995.8,11.4
2010-05-24,Andhra Pradesh,32.6,68,995.0,12.3
2010-05-25,Andhra Pradesh,33.4,61,994.2,15.2
2010-05-26,Andhra Pradesh,33.3,51,994.4,16.0
2010-05-27,Andhra Pradesh,32.9,51,995.0,14.9
2010-05-28,Andhra Pradesh,33.3,55,996.2,12.3
2010-05-29,Andhra Pradesh,33.7,55,996.6,10.2
2010-05-30,Andhra Pradesh,34.0,51,996.6,11.9
2010-05-31,Andhra Pradesh,34.5,47,996.9,13.1
2010-06-01,Andhra Pradesh,34.6,49,997.6,13.5
2010-06-02,Andhra Pradesh,34.4,52,998.9,12.1
2010-06-03,Andhra Pradesh,34.7,51,999.5,9.9
2010-06-04,Andhra Pradesh,34.8,47,999.6,8.7
2010-06-05,Andhra Pradesh,32.6,60,998.5,13.3
2010-06-06,Andhra Pradesh,34.8,46,995.7,12.6
2010-06-07,Andhra Pradesh,35.4,40,995.6,12.6
2010-06-08,Andhra Pradesh,35.5,42,996.2,11.3
2010-06-09,Andhra Pradesh,32.1,57,997.1,8.0
2010-06-10,Andhra Pradesh,31.0,67,996.6,5.5
2010-06-11,Andhra Pradesh,29.0,80,995.8,6.0
2010-06-12,Andhra Pradesh,27.4,89,994.5,6.8
2010-06-13,Andhra Pradesh,27.0,90,996.0,8.4
2010-06-14,Andhra Pradesh,29.4,73,998.0,12.4
2010-06-15,Andhra Pradesh,29.4,72,998.7,12.1
2010-06-16,Andhra Pradesh,29.5,72,999.8,12.9
2010-06-17,Andhra Pradesh,30.2,72,998.8,13.5
2010-06-18,Andhra Pradesh,29.3,77,998.7,11.6
2010-06-19,Andhra Pradesh,29.0,78,999.0,7.4
2010-06-20,Andhra Pradesh,28.5,83,1000.2,8.0
2010-06-21,Andhra Pradesh,29.7,75,999.4,9.2
2010-06-22,Andhra Pradesh,29.7,77,997.0,10.2
2010-06-23,Andhra Pradesh,29.6,77,996.2,10.7
2010-06-24,Andhra Pradesh,27.6,86,995.5,10.3
2010-06-25,Andhra Pradesh,30.0,71,994.4,8.9
2010-06-26,Andhra Pradesh,30.6,68,994.7,10.6
2010-06-27,Andhra Pradesh,30.8,68,996.3,10.5
2010-06-28,Andhra Pradesh,31.1,70,996.8,10.4
2010-06-29,Andhra Pradesh,31.4,69,996.5,9.3
2010-06-30,Andhra Pradesh,31.0,71,995.8,9.4
2010-07-01,Andhra Pradesh,27.3,90,995.5,8.6
2010-07-02,Andhra Pradesh,26.7,86,995.7,11.4
2010-07-03,Andhra Pradesh,28.3,76,996.1,11.1
2010-07-04,Andhra Pradesh,28.7,76,997.2,8.7
2010-07-05,Andhra Pradesh,28.1,85,998.7,6.2
2010-07-06,Andhra Pradesh,26.0,91,999.3,8.1
2010-07-07,Andhra Pradesh,25.5,94,1000.0,11.2
2010-07-08,Andhra Pradesh,26.6,88,1002.1,8.7
2010-07-09,Andhra Pradesh,28.4,83,1001.2,9.8
2010-07-10,Andhra Pradesh,29.4,78,1000.5,10.1
2010-07-11,Andhra Pradesh,28.8,80,1000.8,9.3
2010-07-12,Andhra Pradesh,27.0,90,1000.2,7.5
2010-07-13,Andhra Pradesh,29.2,75,999.3,10.5
2010-07-14,Andhra Pradesh,28.9,75,998.1,10.9
2010-07-15,Andhra Pradesh,28.7,81,996.7,7.3
2010-07-16,Andhra Pradesh,26.7,92,995.5,7.9
2010-07-17,Andhra Pradesh,26.6,89,996.6,6.4
2010-07-18,Andhra Pradesh,28.6,80,997.4,8.9
2010-07-19,Andhra Pradesh,28.9,80,995.9,9.1
2010-07-20,Andhra Pradesh,28.6,76,995.6,11.1
2010-07-21,Andhra Pradesh,27.0,85,996.5,11.1
2010-07-22,Andhra Pradesh,27.1,84,997.4,11.7
2010-07-23,Andhra Pradesh,28.0,76,997.2,12.1
2010-07-24,Andhra Pradesh,25.4,87,996.5,14.1
2010-07-25,Andhra Pradesh,25.2,88,994.8,15.9
2010-07-26,Andhra Pradesh,27.6,76,996.1,15.5
2010-07-27,Andhra Pradesh,27.3,79,997.9,8.1
2010-07-28,Andhra Pradesh,26.8,85,996.8,9.7
2010-07-29,Andhra Pradesh,26.4,85,995.6,12.0
2010-07-30,Andhra Pradesh,27.3,79,996.2,12.8
2010-07-31,Andhra Pradesh,28.2,77,998.4,11.8
2010-08-01,Andhra Pradesh,29.0,69,999.0,13.0
2010-08-02,Andhra Pradesh,29.0,69,998.3,12.3
2010-08-03,Andhra Pradesh,27.8,76,997.0,10.9
2010-08-04,Andhra Pradesh,26.8,83,996.0,10.3
2010-08-05,Andhra Pradesh,27.6,74,997.4,11.4
2010-08-06,Andhra Pradesh,26.5,75,998.2,12.4
2010-08-07,Andhra Pradesh,28.1,72,998.9,10.3
2010-08-08,Andhra Pradesh,28.9,75,998.6,8.9
2010-08-09,Andhra Pradesh,29.0,73,998.3,10.5
2010-08-10,Andhra Pradesh,29.3,71,997.8,10.6
2010-08-11,Andhra Pradesh,28.8,77,997.6,8.6
2010-08-12,Andhra Pradesh,27.9,86,997.3,4.9
2010-08-13,Andhra Pradesh,26.6,91,997.9,4.6
2010-08-14,Andhra Pradesh,27.7,86,998.1,7.5
2010-08-15,Andhra Pradesh,27.4,89,999.1,7.4
2010-08-16,Andhra Pradesh,27.4,87,999.8,5.5
2010-08-17,Andhra Pradesh,27.5,88,998.5,4.0
2010-08-18,Andhra Pradesh,27.7,86,997.9,6.7
2010-08-19,Andhra Pradesh,28.6,79,999.2,4.0
2010-08-20,Andhra Pradesh,27.1,88,1001.2,4.5
2010-08-21,Andhra Pradesh,27.5,84,1000.3,6.0
2010-08-22,Andhra Pradesh,27.9,82,999.1,4.8
2010-08-23,Andhra Pradesh,28.2,84,997.5,5.6
2010-08-24,Andhra Pradesh,27.8,85,996.4,5.9
2010-08-25,Andhra Pradesh,26.3,91,996.3,5.1
2010-08-26,Andhra Pradesh,25.6,95,996.5,7.0
2010-08-27,Andhra Pradesh,27.7,82,997.5,6.9
2010-08-28,Andhra Pradesh,28.7,80,998.0,9.0
2010-08-29,Andhra Pradesh,27.4,84,998.0,9.7
2010-08-30,Andhra Pradesh,26.7,85,997.4,9.8
2010-08-31,Andhra Pradesh,27.4,78,998.4,13.3
2010-09-01,Andhra Pradesh,28.4,71,999.7,12.8
2010-09-02,Andhra Pradesh,28.2,76,999.5,13.1
2010-09-03,Andhra Pradesh,26.5,86,997.7,13.3
2010-09-04,Andhra Pradesh,25.0,91,997.1,13.8
2010-09-05,Andhra Pradesh,27.1,80,999.2,14.5
2010-09-06,Andhra Pradesh,27.1,81,998.7,13.8
2010-09-07,Andhra Pradesh,26.6,86,997.1,11.4
2010-09-08,Andhra Pradesh,27.8,79,997.4,11.0
2010-09-09,Andhra Pradesh,28.3,76,999.3,9.4
2010-09-10,Andhra Pradesh,27.6,84,999.7,7.8
2010-09-11,Andhra Pradesh,27.9,84,999.8,6.8
2010-09-12,Andhra Pradesh,27.8,84,1000.2,5.2
2010-09-13,Andhra Pradesh,27.2,88,998.8,4.8
2010-09-14,Andhra Pradesh,26.7,89,997.7,6.1
2010-09-15,Andhra Pradesh,26.9,88,997.7,8.2
2010-09-16,Andhra Pradesh,27.0,87,997.5,9.3
2010-09-17,Andhra Pradesh,25.9,90,997.0,11.7
2010-09-18,Andhra Pradesh,27.2,82,996.3,10.1
2010-09-19,Andhra Pradesh,27.8,81,997.9,6.8
2010-09-20,Andhra Pradesh,27.7,84,1000.6,6.5
2010-09-21,Andhra Pradesh,28.1,85,1002.2,5.8
2010-09-22,Andhra Pradesh,28.3,80,1002.7,4.3
2010-09-23,Andhra Pradesh,27.8,85,1001.7,4.0
2010-09-24,Andhra Pradesh,27.6,87,1001.2,3.7
2010-09-25,Andhra Pradesh,27.9,85,1001.8,3.8
2010-09-26,Andhra Pradesh,27.7,84,1003.0,5.5
2010-09-27,Andhra Pradesh,27.4,87,1003.8,6.2
2010-09-28,Andhra Pradesh,26.8,89,1004.1,3.9
2010-09-29,Andhra Pradesh,27.1,87,1003.5,4.0
2010-09-30,Andhra Pradesh,27.2,85,1002.2,4.7
2010-10-01,Andhra Pradesh,26.1,92,1001.5,5.2
2010-10-02,Andhra Pradesh,25.9,89,1001.5,5.2
2010-10-03,Andhra Pradesh,26.7,89,1001.9,4.8
2010-10-04,Andhra Pradesh,27.7,83,1000.6,4.1
2010-10-05,Andhra Pradesh,27.3,87,998.6,3.1
2010-10-06,Andhra Pradesh,26.4,93,996.6,8.5
2010-10-07,Andhra Pradesh,26.6,88,995.7,9.8
2010-10-08,Andhra Pradesh,28.2,81,997.5,6.0
2010-10-09,Andhra Pradesh,28.5,79,998.0,5.6
2010-10-10,Andhra Pradesh,28.4,77,998.3,5.7
2010-10-11,Andhra Pradesh,28.7,75,1000.3,5.6
2010-10-12,Andhra Pradesh,28.3,79,1002.5,3.8
2010-10-13,Andhra Pradesh,28.2,72,1001.8,8.1
2010-10-14,Andhra Pradesh,27.8,64,999.6,10.7
2010-10-15,Andhra Pradesh,27.6,64,997.7,13.6
2010-10-16,Andhra Pradesh,26.1,70,996.7,12.2
2010-10-17,Andhra Pradesh,25.6,80,998.4,9.7
2010-10-18,Andhra Pradesh,26.7,87,1001.1,7.5
2010-10-19,Andhra Pradesh,26.3,88,1002.7,5.2
2010-10-20,Andhra Pradesh,27.2,85,1002.6,4.5
2010-10-21,Andhra Pradesh,27.6,86,1000.0,5.6
2010-10-22,Andhra Pradesh,28.2,83,998.5,7.6
2010-10-23,Andhra Pradesh,26.9,87,999.6,5.7
2010-10-24,Andhra Pradesh,25.9,90,1000.7,4.4
2010-10-25,Andhra Pradesh,25.6,89,1002.1,5.1
2010-10-26,Andhra Pradesh,26.2,84,1004.0,7.1
2010-10-27,Andhra Pradesh,26.2,83,1005.1,8.0
2010-10-28,Andhra Pradesh,26.0,84,1005.0,6.9
2010-10-29,Andhra Pradesh,25.1,89,1005.4,8.9
2010-10-30,Andhra Pradesh,23.8,94,1005.5,11.3
2010-10-31,Andhra Pradesh,23.6,95,1004.0,11.3
2010-11-01,Andhra Pradesh,23.5,95,1002.1,10.8
2010-11-02,Andhra Pradesh,23.5,96,1003.4,9.4
2010-11-03,Andhra Pradesh,24.8,91,1006.1,9.0
2010-11-04,Andhra Pradesh,25.5,90,1006.1,7.3
2010-11-05,Andhra Pradesh,25.9,81,1005.1,7.0
2010-11-06,Andhra Pradesh,25.7,78,1003.3,7.5
2010-11-07,Andhra Pradesh,24.4,87,1000.3,16.8
2010-11-08,Andhra Pradesh,25.6,89,1002.7,16.0
2010-11-09,Andhra Pradesh,25.9,89,1007.5,10.5
2010-11-10,Andhra Pradesh,26.2,85,1007.8,4.7
2010-11-11,Andhra Pradesh,25.7,90,1005.8,4.3
2010-11-12,Andhra Pradesh,26.2,86,1003.3,3.9
2010-11-13,Andhra Pradesh,26.5,87,1002.9,4.5
2010-11-14,Andhra Pradesh,25.5,89,1006.1,6.0
2010-11-15,Andhra Pradesh,25.9,84,1007.1,8.1
2010-11-16,Andhra Pradesh,24.7,88,1005.4,11.0
2010-11-17,Andhra Pradesh,24.7,90,1005.8,10.4
2010-11-18,Andhra Pradesh,25.7,86,1006.8,7.4
2010-11-19,Andhra Pradesh,25.7,85,1006.0,5.8
2010-11-20,Andhra Pradesh,26.0,86,1003.5,3.0
2010-11-21,Andhra Pradesh,25.9,85,1003.1,3.5
2010-11-22,Andhra Pradesh,25.6,81,1003.2,6.5
2010-11-23,Andhra Pradesh,25.3,82,1003.9,6.0
2010-11-24,Andhra Pradesh,25.0,88,1005.3,6.1
2010-11-25,Andhra Pradesh,25.5,83,1005.9,7.8
2010-11-26,Andhra Pradesh,24.0,81,1004.9,6.6
2010-11-27,Andhra Pradesh,24.0,86,1004.8,6.5
2010-11-28,Andhra Pradesh,24.9,83,1005.7,7.3
2010-11-29,Andhra Pradesh,25.0,82,1006.1,7.0
2010-11-30,Andhra Pradesh,24.6,83,1004.9,7.0
2010-12-01,Andhra Pradesh,25.1,82,1004.9,8.5
2010-12-02,Andhra Pradesh,25.0,84,1005.4,10.4
2010-12-03,Andhra Pradesh,24.9,77,1005.5,8.8
2010-12-04,Andhra Pradesh,23.9,76,1003.9,8.2
2010-12-05,Andhra Pradesh,22.1,80,1002.1,9.6
2010-12-06,Andhra Pradesh,20.0,91,1001.5,12.5
2010-12-07,Andhra Pradesh,21.7,93,998.9,17.3
2010-12-08,Andhra Pradesh,23.2,90,998.8,8.0
2010-12-09,Andhra Pradesh,23.9,85,1000.8,8.4
2010-12-10,Andhra Pradesh,24.1,81,1001.6,8.7
2010-12-11,Andhra Pradesh,24.4,82,1001.7,5.8
2010-12-12,Andhra Pradesh,25.0,84,1001.1,5.2
2010-12-13,Andhra Pradesh,24.1,83,1003.0,4.0
2010-12-14,Andhra Pradesh,24.7,76,1004.6,4.5
2010-12-15,Andhra Pradesh,23.7,83,1005.6,7.4
2010-12-16,Andhra Pradesh,23.2,82,1006.1,6.4
2010-12-17,Andhra Pradesh,23.0,78,1006.5,5.4
2010-12-18,Andhra Pradesh,21.1,72,1006.8,6.8
2010-12-19,Andhra Pradesh,20.4,73,1008.2,8.1
2010-12-20,Andhra Pradesh,21.8,72,1009.4,7.7
2010-12-21,Andhra Pradesh,19.9,74,1007.7,6.5
2010-12-22,Andhra Pradesh,19.4,71,1005.1,5.4
2010-12-23,Andhra Pradesh,20.3,77,1005.7,5.7
2010-12-24,Andhra Pradesh,20.4,82,1006.5,5.3
2010-12-25,Andhra Pradesh,20.7,82,1006.1,5.1
2010-12-26,Andhra Pradesh,21.6,80,1006.7,5.3
2010-12-27,Andhra Pradesh,21.6,76,1007.0,7.4
2010-12-28,Andhra Pradesh,21.7,74,1007.3,9.2
2010-12-29,Andhra Pradesh,22.0,74,1007.3,8.9
2010-12-30,Andhra Pradesh,21.6,75,1006.8,8.0
2010-12-31,Andhra Pradesh,21.6,78,1005.2,8.2
2011-01-01,Andhra Pradesh,22.6,79,1003.9,4.6
2011-01-02,Andhra Pradesh,23.9,79,1004.4,6.4
2011-01-03,Andhra Pradesh,24.0,79,1006.2,9.8
2011-01-04,Andhra Pradesh,23.6,78,1006.5,9.3
2011-01-05,Andhra Pradesh,22.6,77,1005.7,6.4
2011-01-06,Andhra Pradesh,21.9,71,1006.4,7.5
2011-01-07,Andhra Pradesh,21.5,67,1006.2,8.5
2011-01-08,Andhra Pradesh,22.0,70,1004.6,8.2
2011-01-09,Andhra Pradesh,22.9,73,1004.3,5.6
2011-01-10,Andhra Pradesh,22.4,68,1004.8,7.2
2011-01-11,Andhra Pradesh,20.7,58,1005.5,6.1
2011-01-12,Andhra Pradesh,21.2,75,1005.4,5.6
2011-01-13,Andhra Pradesh,22.0,76,1006.1,5.0
2011-01-14,Andhra Pradesh,22.3,75,1006.8,5.8
2011-01-15,Andhra Pradesh,21.8,76,1008.2,7.5
2011-01-16,Andhra Pradesh,21.0,77,1006.8,4.5
2011-01-17,Andhra Pradesh,22.2,73,1005.8,5.6
2011-01-18,Andhra Pradesh,23.0,69,1005.9,5.5
2011-01-19,Andhra Pradesh,23.1,80,1005.3,5.9
2011-01-20,Andhra Pradesh,23.7,79,1006.3,5.0
2011-01-21,Andhra Pradesh,23.6,76,1007.1,4.1
2011-01-22,Andhra Pradesh,23.7,77,1008.2,5.3
2011-01-23,Andhra Pradesh,23.6,76,1009.5,7.3
2011-01-24,Andhra Pradesh,23.4,74,1009.3,7.1
2011-01-25,Andhra Pradesh,22.8,74,1009.1,6.5
2011-01-26,Andhra Pradesh,22.8,76,1009.9,7.1
2011-01-27,Andhra Pradesh,23.4,73,1009.8,5.4
2011-01-28,Andhra Pradesh,23.4,76,1008.8,6.9
2011-01-29,Andhra Pradesh,23.8,76,1007.9,8.6
2011-01-30,Andhra Pradesh,24.4,74,1008.1,7.1
2011-01-31,Andhra Pradesh,24.1,71,1008.2,7.0
2011-02-01,Andhra Pradesh,24.6,68,1008.4,5.9
2011-02-02,Andhra Pradesh,24.6,73,1008.5,7.0
2011-02-03,Andhra Pradesh,24.1,72,1008.2,7.9
2011-02-04,Andhra Pradesh,24.4,73,1007.8,5.7
2011-02-05,Andhra Pradesh,24.4,73,1006.5,7.0
2011-02-06,Andhra Pradesh,24.5,73,1006.6,7.5
2011-02-07,Andhra Pradesh,24.7,72,1005.9,5.7
2011-02-08,Andhra Pradesh,25.0,69,1003.6,4.6
2011-02-09,Andhra Pradesh,24.6,64,1003.1,6.1
2011-02-10,Andhra Pradesh,24.9,63,1005.0,4.8
2011-02-11,Andhra Pradesh,24.9,64,1006.5,4.9
2011-02-12,Andhra Pradesh,24.8,60,1006.0,6.5
2011-02-13,Andhra Pradesh,25.3,55,1004.5,6.4
2011-02-14,Andhra Pradesh,25.1,56,1004.1,7.4
2011-02-15,Andhra Pradesh,24.0,67,1005.1,8.2
2011-02-16,Andhra Pradesh,24.5,69,1005.5,8.0
2011-02-17,Andhra Pradesh,26.0,70,1004.9,6.8
2011-02-18,Andhra Pradesh,26.1,73,1004.4,6.7
2011-02-19,Andhra Pradesh,26.0,75,1005.9,8.5
2011-02-20,Andhra Pradesh,26.4,73,1006.3,10.1
2011-02-21,Andhra Pradesh,24.8,83,1006.5,6.6
2011-02-22,Andhra Pradesh,24.3,83,1007.5,7.9
2011-02-23,Andhra Pradesh,24.7,82,1008.2,6.9
2011-02-24,Andhra Pradesh,24.9,76,1006.7,6.9
2011-02-25,Andhra Pradesh,25.1,74,1004.6,6.7
2011-02-26,Andhra Pradesh,25.3,72,1005.1,6.8
2011-02-27,Andhra Pradesh,25.7,72,1007.0,7.6
2011-02-28,Andhra Pradesh,25.6,69,1007.7,8.3
2011-03-01,Andhra Pradesh,25.8,69,1006.8,7.2
2011-03-02,Andhra Pradesh,26.0,67,1006.0,5.8
2011-03-03,Andhra Pradesh,26.2,62,1005.9,5.6
2011-03-04,Andhra Pradesh,26.0,65,1005.1,6.1
2011-03-05,Andhra Pradesh,26.3,62,1005.3,5.8
2011-03-06,Andhra Pradesh,26.8,58,1006.6,5.5
2011-03-07,Andhra Pradesh,28.1,49,1006.5,5.8
2011-03-08,Andhra Pradesh,29.2,45,1004.3,6.4
2011-03-09,Andhra Pradesh,28.6,59,1004.2,7.8
2011-03-10,Andhra Pradesh,27.7,63,1005.0,8.6
2011-03-11,Andhra Pradesh,26.6,69,1004.5,8.5
2011-03-12,Andhra Pradesh,27.3,70,1004.5,7.0
2011-03-13,Andhra Pradesh,28.2,70,1004.8,6.5
2011-03-14,Andhra Pradesh,28.1,69,1004.1,6.6
2011-03-15,Andhra Pradesh,28.0,69,1003.6,7.3
2011-03-16,Andhra Pradesh,27.6,69,1002.6,8.9
2011-03-17,Andhra Pradesh,27.2,67,1004.3,7.8
2011-03-18,Andhra Pradesh,26.7,67,1003.5,8.3
2011-03-19,Andhra Pradesh,27.3,69,1002.2,9.9
2011-03-20,Andhra Pradesh,27.1,68,1002.2,8.9
2011-03-21,Andhra Pradesh,27.5,70,1002.9,8.7
2011-03-22,Andhra Pradesh,28.4,71,1003.0,8.3
2011-03-23,Andhra Pradesh,28.6,70,1003.2,9.5
2011-03-24,Andhra Pradesh,28.1,69,1003.9,9.7
2011-03-25,Andhra Pradesh,27.8,67,1004.4,8.0
2011-03-26,Andhra Pradesh,28.3,66,1004.6,5.0
2011-03-27,Andhra Pradesh,29.2,67,1003.8,6.1
2011-03-28,Andhra Pradesh,29.6,67,1003.3,7.7
2011-03-29,Andhra Pradesh,29.6,67,1003.9,8.6
2011-03-30,Andhra Pradesh,29.7,68,1003.9,9.7
2011-03-31,Andhra Pradesh,30.0,66,1003.1,8.8
2011-04-01,Andhra Pradesh,30.0,66,1002.5,8.0
2011-04-02,Andhra Pradesh,29.9,69,1002.8,10.3
2011-04-03,Andhra Pradesh,29.9,70,1003.0,12.1
2011-04-04,Andhra Pradesh,30.4,70,1002.3,11.8
2011-04-05,Andhra Pradesh,29.8,73,1003.7,11.5
2011-04-06,Andhra Pradesh,29.3,67,1005.1,10.0
2011-04-07,Andhra Pradesh,28.6,68,1005.5,9.0
2011-04-08,Andhra Pradesh,28.7,66,1005.6,7.5
2011-04-09,Andhra Pradesh,29.0,66,1005.8,7.5
2011-04-10,Andhra Pradesh,28.9,65,1006.8,8.6
2011-04-11,Andhra Pradesh,29.1,64,1005.3,6.6
2011-04-12,Andhra Pradesh,29.7,64,1004.2,8.2
2011-04-13,Andhra Pradesh,29.7,66,1003.8,8.8
2011-04-14,Andhra Pradesh,29.8,67,1003.3,9.9
2011-04-15,Andhra Pradesh,29.8,67,1002.4,8.8
2011-04-16,Andhra Pradesh,30.1,66,1003.4,8.3
2011-04-17,Andhra Pradesh,30.3,65,1004.0,8.8
2011-04-18,Andhra Pradesh,30.9,65,1001.9,8.1
2011-04-19,Andhra Pradesh,30.8,66,1001.0,10.9
2011-04-20,Andhra Pradesh,30.6,68,1001.9,8.3
2011-04-21,Andhra Pradesh,29.6,74,1002.5,9.7
2011-04-22,Andhra Pradesh,27.1,86,1003.0,7.8
2011-04-23,Andhra Pradesh,27.5,81,1002.3,7.8
2011-04-24,Andhra Pradesh,27.9,79,1001.9,7.1
2011-04-25,Andhra Pradesh,28.3,78,1001.6,8.0
2011-04-26,Andhra Pradesh,28.8,75,1001.8,8.9
2011-04-27,Andhra Pradesh,29.2,72,1000.5,8.7
2011-04-28,Andhra Pradesh,29.6,70,998.3,9.4
2011-04-29,Andhra Pradesh,30.5,71,998.7,8.7
2011-04-30,Andhra Pradesh,29.7,75,1000.3,8.6
2011-05-01,Andhra Pradesh,30.5,72,1001.2,5.0
2011-05-02,Andhra Pradesh,31.5,66,1000.0,7.4
2011-05-03,Andhra Pradesh,32.8,61,998.5,7.6
2011-05-04,Andhra Pradesh,33.1,60,998.9,5.8
2011-05-05,Andhra Pradesh,33.6,52,998.3,7.6
2011-05-06,Andhra Pradesh,32.8,60,998.4,6.1
2011-05-07,Andhra Pradesh,33.4,58,997.6,5.9
2011-05-08,Andhra Pradesh,34.3,45,996.4,7.0
2011-05-09,Andhra Pradesh,34.5,42,997.2,8.9
2011-05-10,Andhra Pradesh,34.1,47,998.2,9.7
2011-05-11,Andhra Pradesh,33.9,49,998.6,9.4
2011-05-12,Andhra Pradesh,33.9,52,998.6,9.6
2011-05-13,Andhra Pradesh,33.4,58,999.0,9.2
2011-05-14,Andhra Pradesh,33.2,59,999.3,9.1
2011-05-15,Andhra Pradesh,33.0,63,1000.6,8.5
2011-05-16,Andhra Pradesh,32.3,67,1002.5,10.5
2011-05-17,Andhra Pradesh,31.4,66,1002.9,10.4
2011-05-18,Andhra Pradesh,31.5,68,1001.6,10.4
2011-05-19,Andhra Pradesh,32.5,63,999.6,13.8
2011-05-20,Andhra Pradesh,32.6,62,998.7,12.4
2011-05-21,Andhra Pradesh,33.5,56,996.9,12.1
2011-05-22,Andhra Pradesh,34.1,47,997.9,11.5
2011-05-23,Andhra Pradesh,34.6,47,998.4,9.8
2011-05-24,Andhra Pradesh,34.1,56,998.3,9.3
2011-05-25,Andhra Pradesh,33.4,61,998.1,8.2
2011-05-26,Andhra Pradesh,32.9,58,999.0,7.7
2011-05-27,Andhra Pradesh,33.7,54,997.9,8.3
2011-05-28,Andhra Pradesh,32.1,61,998.0,8.7
2011-05-29,Andhra Pradesh,34.1,50,997.0,8.7
2011-05-30,Andhra Pradesh,35.0,50,996.6,8.1
2011-05-31,Andhra Pradesh,34.5,49,995.7,11.3
2011-06-01,Andhra Pradesh,33.5,56,996.4,8.3
2011-06-02,Andhra Pradesh,33.0,60,997.7,7.9
