date,city,latitude,longitude,temperature,humidity,pressure,wind_speed
2010-02-15,Delhi,28.61,77.23,16.4,68,988.1,7.1
2010-02-16,Delhi,28.61,77.23,18.0,58,989.4,6.0
2010-02-17,Delhi,28.61,77.23,16.5,56,990.6,10.9
2010-02-18,Delhi,28.61,77.23,16.4,49,989.4,11.8
2010-02-19,Delhi,28.61,77.23,17.0,52,990.3,8.5
2010-02-20,Delhi,28.61,77.23,18.2,48,990.1,10.0
2010-02-21,Delhi,28.61,77.23,19.6,48,988.7,10.3
2010-02-22,Delhi,28.61,77.23,20.5,57,988.0,5.6
2010-02-23,Delhi,28.61,77.23,20.1,69,985.9,9.6
2010-02-24,Delhi,28.61,77.23,19.8,72,985.3,6.6
2010-02-25,Delhi,28.61,77.23,21.0,61,987.0,9.4
2010-02-26,Delhi,28.61,77.23,22.0,56,987.9,11.4
2010-02-27,Delhi,28.61,77.23,22.9,53,986.8,10.1
2010-02-28,Delhi,28.61,77.23,23.5,51,985.8,11.7
2010-03-01,Delhi,28.61,77.23,24.5,51,986.2,8.0
2010-03-02,Delhi,28.61,77.23,24.5,50,985.8,9.1
2010-03-03,Delhi,28.61,77.23,23.8,44,983.1,9.1
2010-03-04,Delhi,28.61,77.23,23.5,54,982.9,6.3
2010-03-05,Delhi,28.61,77.23,22.9,48,985.7,9.5
2010-03-06,Delhi,28.61,77.23,22.7,50,985.7,9.3
2010-03-07,Delhi,28.61,77.23,22.5,48,988.6,11.0
2010-03-08,Delhi,28.61,77.23,21.2,55,989.3,12.3
2010-03-09,Delhi,28.61,77.23,21.9,53,990.6,9.8
2010-03-10,Delhi,28.61,77.23,22.7,48,990.9,9.7
2010-03-11,Delhi,28.61,77.23,22.7,47,991.2,9.5
2010-03-12,Delhi,28.61,77.23,23.4,48,990.8,9.3
2010-03-13,Delhi,28.61,77.23,24.3,49,987.6,10.7
2010-03-14,Delhi,28.61,77.23,25.2,47,984.2,10.3
2010-03-15,Delhi,28.61,77.23,25.3,49,984.5,8.3
2010-03-16,Delhi,28.61,77.23,25.9,45,987.1,7.8
2010-03-17,Delhi,28.61,77.23,25.8,49,990.2,7.5
2010-03-18,Delhi,28.61,77.23,26.1,52,991.7,6.3
2010-03-19,Delhi,28.61,77.23,26.9,52,988.6,9.8
2010-03-20,Delhi,28.61,77.23,28.4,51,986.0,9.1
2010-03-21,Delhi,28.61,77.23,29.5,48,983.4,8.0
2010-03-22,Delhi,28.61,77.23,29.5,41,979.3,11.1
2010-03-23,Delhi,28.61,77.23,29.0,31,977.6,8.7
2010-03-24,Delhi,28.61,77.23,29.6,32,979.2,8.1
2010-03-25,Delhi,28.61,77.23,28.8,43,980.4,7.0
2010-03-26,Delhi,28.61,77.23,29.1,39,981.1,6.9
2010-03-27,Delhi,28.61,77.23,29.9,31,982.3,9.3
2010-03-28,Delhi,28.61,77.23,29.1,26,982.7,12.3
2010-03-29,Delhi,28.61,77.23,29.1,37,981.8,11.6
2010-03-30,Delhi,28.61,77.23,29.5,29,979.2,10.8
2010-03-31,Delhi,28.61,77.23,28.4,33,979.1,6.9
2010-04-01,Delhi,28.61,77.23,28.4,29,979.8,8.3
2010-04-02,Delhi,28.61,77.23,28.7,26,981.2,6.6
2010-04-03,Delhi,28.61,77.23,29.4,24,983.4,8.5
2010-04-04,Delhi,28.61,77.23,29.7,25,984.4,10.2
2010-04-05,Delhi,28.61,77.23,30.1,21,984.3,11.8
2010-04-06,Delhi,28.61,77.23,29.4,19,984.2,14.4
2010-04-07,Delhi,28.61,77.23,29.7,19,985.3,13.2
2010-04-08,Delhi,28.61,77.23,30.7,22,986.2,10.2
2010-04-09,Delhi,28.61,77.23,32.8,19,982.0,13.2
2010-04-10,Delhi,28.61,77.23,32.6,17,978.3,14.3
2010-04-11,Delhi,28.61,77.23,33.0,19,978.1,9.5
2010-04-12,Delhi,28.61,77.23,33.5,22,978.4,11.0
2010-04-13,Delhi,28.61,77.23,32.1,23,980.6,14.6
2010-04-14,Delhi,28.61,77.23,33.2,19,981.0,13.4
2010-04-15,Delhi,28.61,77.23,33.7,18,982.6,9.3
2010-04-16,Delhi,28.61,77.23,34.8,18,981.5,11.3
2010-04-17,Delhi,28.61,77.23,35.7,17,979.6,11.0
2010-04-18,Delhi,28.61,77.23,36.2,19,977.5,14.1
2010-04-19,Delhi,28.61,77.23,35.0,26,975.6,11.3
2010-04-20,Delhi,28.61,77.23,34.7,28,975.1,8.2
2010-04-21,Delhi,28.61,77.23,34.0,19,976.6,14.1
2010-04-22,Delhi,28.61,77.23,32.9,22,980.2,10.4
2010-04-23,Delhi,28.61,77.23,32.2,20,981.6,11.6
2010-04-24,Delhi,28.61,77.23,32.8,18,981.2,11.2
2010-04-25,Delhi,28.61,77.23,32.4,20,980.3,7.8
2010-04-26,Delhi,28.61,77.23,33.5,20,982.4,9.1
2010-04-27,Delhi,28.61,77.23,35.1,19,983.0,9.4
2010-04-28,Delhi,28.61,77.23,32.4,30,982.7,8.6
2010-04-29,Delhi,28.61,77.23,32.7,33,981.8,5.7
2010-04-30,Delhi,28.61,77.23,33.0,33,982.1,7.0
2010-05-01,Delhi,28.61,77.23,31.7,37,983.1,9.0
2010-05-02,Delhi,28.61,77.23,30.6,43,981.9,7.5
2010-05-03,Delhi,28.61,77.23,31.6,39,979.6,9.8
2010-05-04,Delhi,28.61,77.23,33.1,37,977.5,8.8
2010-05-05,Delhi,28.61,77.23,33.6,36,976.7,10.7
2010-05-06,Delhi,28.61,77.23,31.6,49,978.0,11.0
2010-05-07,Delhi,28.61,77.23,29.2,64,979.3,10.4
2010-05-08,Delhi,28.61,77.23,29.5,58,980.4,6.7
2010-05-09,Delhi,28.61,77.23,31.6,36,977.6,12.7
2010-05-10,Delhi,28.61,77.23,32.8,30,977.3,11.0
2010-05-11,Delhi,28.61,77.23,33.5,23,977.5,10.3
2010-05-12,Delhi,28.61,77.23,33.6,20,977.4,11.2
2010-05-13,Delhi,28.61,77.23,34.6,18,976.1,11.0
2010-05-14,Delhi,28.61,77.23,35.1,14,975.9,10.4
2010-05-15,Delhi,28.61,77.23,35.3,18,976.7,9.6
2010-05-16,Delhi,28.61,77.23,35.8,20,976.3,8.3
2010-05-17,Delhi,28.61,77.23,36.9,18,977.1,8.2
2010-05-18,Delhi,28.61,77.23,37.1,24,977.6,7.5
2010-05-19,Delhi,28.61,77.23,35.8,25,977.8,14.1
2010-05-20,Delhi,28.61,77.23,35.6,17,976.8,12.8
2010-05-21,Delhi,28.61,77.23,35.4,15,976.6,9.7
2010-05-22,Delhi,28.61,77.23,35.8,20,976.8,8.9
2010-05-23,Delhi,28.61,77.23,36.2,30,975.9,11.8
2010-05-24,Delhi,28.61,77.23,36.2,32,972.7,8.6
2010-05-25,Delhi,28.61,77.23,36.2,22,970.9,9.0
2010-05-26,Delhi,28.61,77.23,36.9,21,970.0,8.8
2010-05-27,Delhi,28.61,77.23,35.4,32,970.9,9.0
2010-05-28,Delhi,28.61,77.23,34.7,47,974.2,25.3
2010-05-29,Delhi,28.61,77.23,33.8,47,976.2,17.5
2010-05-30,Delhi,28.61,77.23,33.6,46,977.4,8.7
2010-05-31,Delhi,28.61,77.23,34.5,27,976.7,11.0
2010-06-01,Delhi,28.61,77.23,36.6,20,977.1,14.9
2010-06-02,Delhi,28.61,77.23,37.4,21,978.6,16.6
2010-06-03,Delhi,28.61,77.23,36.7,29,979.4,18.3
2010-06-04,Delhi,28.61,77.23,35.1,38,979.3,13.4
2010-06-05,Delhi,28.61,77.23,33.7,42,977.4,12.8
2010-06-06,Delhi,28.61,77.23,31.7,48,976.1,15.5
2010-06-07,Delhi,28.61,77.23,29.4,45,976.2,15.8
2010-06-08,Delhi,28.61,77.23,26.3,65,977.8,16.2
2010-06-09,Delhi,28.61,77.23,29.9,52,978.9,13.7
2010-06-10,Delhi,28.61,77.23,32.3,42,979.0,11.5
2010-06-11,Delhi,28.61,77.23,33.3,38,977.6,9.6
2010-06-12,Delhi,28.61,77.23,34.8,30,976.0,8.6
2010-06-13,Delhi,28.61,77.23,35.4,27,975.6,10.2
2010-06-14,Delhi,28.61,77.23,33.0,48,976.4,11.3
2010-06-15,Delhi,28.61,77.23,33.3,45,975.8,8.1
2010-06-16,Delhi,28.61,77.23,33.1,40,976.2,7.8
2010-06-17,Delhi,28.61,77.23,34.2,36,975.6,8.2
2010-06-18,Delhi,28.61,77.23,35.6,29,976.5,7.9
2010-06-19,Delhi,28.61,77.23,36.2,28,975.8,8.3
2010-06-20,Delhi,28.61,77.23,37.3,28,975.1,9.6
2010-06-21,Delhi,28.61,77.23,37.5,32,973.7,10.7
2010-06-22,Delhi,28.61,77.23,37.4,34,972.6,12.4
2010-06-23,Delhi,28.61,77.23,37.2,33,972.9,9.8
2010-06-24,Delhi,28.61,77.23,36.1,43,972.5,9.6
2010-06-25,Delhi,28.61,77.23,32.5,60,973.8,8.2
2010-06-26,Delhi,28.61,77.23,35.2,47,973.4,8.2
2010-06-27,Delhi,28.61,77.23,35.8,42,973.2,7.5
2010-06-28,Delhi,28.61,77.23,35.4,48,973.4,8.1
2010-06-29,Delhi,28.61,77.23,36.2,45,973.0,12.2
2010-06-30,Delhi,28.61,77.23,36.3,44,972.8,10.4
2010-07-01,Delhi,28.61,77.23,34.4,53,974.3,10.2
2010-07-02,Delhi,28.61,77.23,32.9,60,975.8,9.0
2010-07-03,Delhi,28.61,77.23,33.5,58,976.8,13.3
2010-07-04,Delhi,28.61,77.23,31.1,71,977.8,11.1
2010-07-05,Delhi,28.61,77.23,27.5,87,977.7,13.1
2010-07-06,Delhi,28.61,77.23,27.5,88,977.9,12.0
2010-07-07,Delhi,28.61,77.23,29.3,81,979.6,10.3
2010-07-08,Delhi,28.61,77.23,30.8,76,980.1,6.2
2010-07-09,Delhi,28.61,77.23,31.6,74,977.1,6.4
2010-07-10,Delhi,28.61,77.23,32.3,68,975.6,13.4
2010-07-11,Delhi,28.61,77.23,31.6,68,974.5,11.3
2010-07-12,Delhi,28.61,77.23,30.0,71,974.5,8.5
2010-07-13,Delhi,28.61,77.23,29.5,75,976.9,7.5
2010-07-14,Delhi,28.61,77.23,31.2,71,977.5,5.9
2010-07-15,Delhi,28.61,77.23,31.0,74,977.4,5.1
2010-07-16,Delhi,28.61,77.23,31.0,74,975.8,8.5
2010-07-17,Delhi,28.61,77.23,29.8,81,976.3,13.0
2010-07-18,Delhi,28.61,77.23,30.8,79,974.9,8.1
2010-07-19,Delhi,28.61,77.23,29.5,84,973.0,9.7
2010-07-20,Delhi,28.61,77.23,26.8,94,974.8,8.4
2010-07-21,Delhi,28.61,77.23,27.8,89,975.4,8.7
2010-07-22,Delhi,28.61,77.23,28.0,86,976.2,10.9
2010-07-23,Delhi,28.61,77.23,29.4,81,974.5,4.8
2010-07-24,Delhi,28.61,77.23,29.9,83,972.2,3.8
2010-07-25,Delhi,28.61,77.23,28.4,87,971.5,9.7
2010-07-26,Delhi,28.61,77.23,29.9,77,972.5,15.2
2010-07-27,Delhi,28.61,77.23,27.0,86,975.8,20.8
2010-07-28,Delhi,28.61,77.23,27.6,86,977.1,12.2
2010-07-29,Delhi,28.61,77.23,29.1,84,976.1,4.7
2010-07-30,Delhi,28.61,77.23,28.1,88,976.0,7.8
2010-07-31,Delhi,28.61,77.23,27.2,89,977.3,10.3
2010-08-01,Delhi,28.61,77.23,26.9,90,977.2,7.7
2010-08-02,Delhi,28.61,77.23,27.6,85,976.1,12.8
2010-08-03,Delhi,28.61,77.23,27.7,83,974.6,18.8
2010-08-04,Delhi,28.61,77.23,28.4,82,973.8,16.4
2010-08-05,Delhi,28.61,77.23,27.7,88,977.4,13.3
2010-08-06,Delhi,28.61,77.23,29.7,80,979.6,9.6
2010-08-07,Delhi,28.61,77.23,29.6,80,978.9,11.7
2010-08-08,Delhi,28.61,77.23,29.8,78,977.2,11.7
2010-08-09,Delhi,28.61,77.23,30.5,79,976.6,6.7
2010-08-10,Delhi,28.61,77.23,30.3,79,977.0,4.1
2010-08-11,Delhi,28.61,77.23,29.2,84,977.9,6.0
2010-08-12,Delhi,28.61,77.23,28.4,87,978.9,4.7
2010-08-13,Delhi,28.61,77.23,28.6,86,978.2,3.9
2010-08-14,Delhi,28.61,77.23,27.5,90,977.9,6.1
2010-08-15,Delhi,28.61,77.23,28.5,85,978.7,6.5
2010-08-16,Delhi,28.61,77.23,28.2,87,979.5,5.6
2010-08-17,Delhi,28.61,77.23,28.9,86,976.5,3.4
2010-08-18,Delhi,28.61,77.23,28.3,88,975.8,4.7
2010-08-19,Delhi,28.61,77.23,27.1,92,978.3,4.6
2010-08-20,Delhi,28.61,77.23,26.7,93,979.9,7.4
2010-08-21,Delhi,28.61,77.23,26.9,92,977.5,9.5
2010-08-22,Delhi,28.61,77.23,27.1,89,976.7,10.2
2010-08-23,Delhi,28.61,77.23,27.9,87,976.4,8.4
2010-08-24,Delhi,28.61,77.23,28.0,86,976.3,5.9
2010-08-25,Delhi,28.61,77.23,26.8,87,978.2,4.6
2010-08-26,Delhi,28.61,77.23,27.1,89,979.6,6.5
2010-08-27,Delhi,28.61,77.23,28.5,86,978.5,3.5
2010-08-28,Delhi,28.61,77.23,28.8,85,977.9,4.3
2010-08-29,Delhi,28.61,77.23,28.2,87,977.7,7.0
2010-08-30,Delhi,28.61,77.23,28.5,84,976.3,8.1
2010-08-31,Delhi,28.61,77.23,28.3,85,976.8,8.8
2010-09-01,Delhi,28.61,77.23,28.2,87,978.6,8.7
2010-09-02,Delhi,28.61,77.23,27.4,90,979.5,7.3
2010-09-03,Delhi,28.61,77.23,27.2,91,978.3,5.7
2010-09-04,Delhi,28.61,77.23,26.7,90,977.0,5.5
2010-09-05,Delhi,28.61,77.23,26.5,91,978.2,6.8
2010-09-06,Delhi,28.61,77.23,27.3,87,977.6,5.0
2010-09-07,Delhi,28.61,77.23,26.7,90,976.7,8.7
2010-09-08,Delhi,28.61,77.23,26.7,91,978.5,10.5
2010-09-09,Delhi,28.61,77.23,27.6,85,979.1,13.5
2010-09-10,Delhi,28.61,77.23,27.2,87,977.7,10.9
2010-09-11,Delhi,28.61,77.23,26.0,92,977.9,8.0
2010-09-12,Delhi,28.61,77.23,26.4,91,979.7,5.1
2010-09-13,Delhi,28.61,77.23,26.1,92,979.1,4.6
2010-09-14,Delhi,28.61,77.23,26.2,89,978.2,4.5
2010-09-15,Delhi,28.61,77.23,26.3,88,978.7,5.3
2010-09-16,Delhi,28.61,77.23,26.2,87,979.2,4.9
2010-09-17,Delhi,28.61,77.23,27.0,81,979.0,6.9
2010-09-18,Delhi,28.61,77.23,25.1,85,979.1,6.0
2010-09-19,Delhi,28.61,77.23,24.3,95,980.2,10.8
2010-09-20,Delhi,28.61,77.23,24.2,94,979.8,13.1
2010-09-21,Delhi,28.61,77.23,24.8,94,980.4,11.1
2010-09-22,Delhi,28.61,77.23,24.7,91,980.3,9.6
2010-09-23,Delhi,28.61,77.23,24.9,85,981.6,8.2
2010-09-24,Delhi,28.61,77.23,25.3,83,981.9,5.4
2010-09-25,Delhi,28.61,77.23,26.6,77,982.7,8.2
2010-09-26,Delhi,28.61,77.23,26.4,76,984.3,8.2
2010-09-27,Delhi,28.61,77.23,26.3,71,984.8,10.0
2010-09-28,Delhi,28.61,77.23,26.0,67,984.4,10.4
2010-09-29,Delhi,28.61,77.23,25.9,69,985.3,8.3
2010-09-30,Delhi,28.61,77.23,25.9,72,985.0,6.9
2010-10-01,Delhi,28.61,77.23,26.7,75,984.4,6.1
2010-10-02,Delhi,28.61,77.23,27.0,76,984.1,2.7
2010-10-03,Delhi,28.61,77.23,27.2,74,984.2,4.9
2010-10-04,Delhi,28.61,77.23,27.2,71,983.3,4.3
2010-10-05,Delhi,28.61,77.23,26.5,72,982.3,5.6
2010-10-06,Delhi,28.61,77.23,26.4,74,982.4,4.7
2010-10-07,Delhi,28.61,77.23,26.9,74,981.8,4.2
2010-10-08,Delhi,28.61,77.23,26.6,74,980.7,4.8
2010-10-09,Delhi,28.61,77.23,26.9,74,978.3,5.7
2010-10-10,Delhi,28.61,77.23,26.3,67,978.1,8.9
2010-10-11,Delhi,28.61,77.23,25.9,66,982.1,8.9
2010-10-12,Delhi,28.61,77.23,25.8,63,985.1,8.2
2010-10-13,Delhi,28.61,77.23,26.0,64,984.8,10.0
2010-10-14,Delhi,28.61,77.23,26.3,65,982.9,9.0
2010-10-15,Delhi,28.61,77.23,26.4,67,982.9,6.4
2010-10-16,Delhi,28.61,77.23,26.4,68,982.7,6.7
2010-10-17,Delhi,28.61,77.23,26.8,72,983.6,9.2
2010-10-18,Delhi,28.61,77.23,27.0,72,985.0,7.8
2010-10-19,Delhi,28.61,77.23,27.2,74,984.9,4.5
2010-10-20,Delhi,28.61,77.23,26.8,69,984.3,6.6
2010-10-21,Delhi,28.61,77.23,26.9,64,980.9,5.8
2010-10-22,Delhi,28.61,77.23,25.1,70,978.4,10.5
2010-10-23,Delhi,28.61,77.23,24.7,68,981.0,10.2
2010-10-24,Delhi,28.61,77.23,22.9,60,983.4,9.7
2010-10-25,Delhi,28.61,77.23,21.9,52,985.5,8.5
2010-10-26,Delhi,28.61,77.23,22.6,55,987.6,6.3
2010-10-27,Delhi,28.61,77.23,22.5,53,988.6,7.9
2010-10-28,Delhi,28.61,77.23,22.1,52,988.1,9.4
2010-10-29,Delhi,28.61,77.23,21.9,56,988.9,5.3
2010-10-30,Delhi,28.61,77.23,22.9,56,990.7,6.7
2010-10-31,Delhi,28.61,77.23,22.6,61,990.5,6.6
2010-11-01,Delhi,28.61,77.23,22.3,63,987.8,7.5
2010-11-02,Delhi,28.61,77.23,22.2,62,988.5,6.7
2010-11-03,Delhi,28.61,77.23,22.2,61,990.1,8.1
2010-11-04,Delhi,28.61,77.23,22.5,60,989.6,6.9
2010-11-05,Delhi,28.61,77.23,23.0,63,989.0,5.1
2010-11-06,Delhi,28.61,77.23,22.6,67,988.0,4.7
2010-11-07,Delhi,28.61,77.23,22.6,66,988.5,5.7
2010-11-08,Delhi,28.61,77.23,23.4,64,990.0,6.8
2010-11-09,Delhi,28.61,77.23,23.5,67,991.8,6.1
2010-11-10,Delhi,28.61,77.23,22.7,60,990.2,8.3
2010-11-11,Delhi,28.61,77.23,22.0,59,987.6,4.6
2010-11-12,Delhi,28.61,77.23,22.6,64,984.7,4.2
2010-11-13,Delhi,28.61,77.23,22.1,69,985.4,6.7
2010-11-14,Delhi,28.61,77.23,22.7,73,989.5,6.8
2010-11-15,Delhi,28.61,77.23,23.2,68,990.4,5.7
2010-11-16,Delhi,28.61,77.23,21.6,73,988.7,5.2
2010-11-17,Delhi,28.61,77.23,21.6,83,988.7,5.1
2010-11-18,Delhi,28.61,77.23,20.9,86,989.4,6.0
2010-11-19,Delhi,28.61,77.23,20.3,67,988.3,7.6
2010-11-20,Delhi,28.61,77.23,18.8,55,986.1,10.9
2010-11-21,Delhi,28.61,77.23,19.1,54,984.8,12.0
2010-11-22,Delhi,28.61,77.23,18.3,65,986.4,4.8
2010-11-23,Delhi,28.61,77.23,18.8,69,987.9,6.7
2010-11-24,Delhi,28.61,77.23,18.3,79,988.3,4.5
2010-11-25,Delhi,28.61,77.23,19.6,82,988.7,4.3
2010-11-26,Delhi,28.61,77.23,19.8,73,987.6,8.6
2010-11-27,Delhi,28.61,77.23,18.6,53,987.0,9.0
2010-11-28,Delhi,28.61,77.23,17.6,52,988.9,8.0
2010-11-29,Delhi,28.61,77.23,17.0,55,990.2,8.3
2010-11-30,Delhi,28.61,77.23,16.8,56,988.1,10.2
2010-12-01,Delhi,28.61,77.23,16.3,58,988.3,5.7
2010-12-02,Delhi,28.61,77.23,15.6,65,989.9,7.1
2010-12-03,Delhi,28.61,77.23,15.3,70,990.7,6.3
2010-12-04,Delhi,28.61,77.23,15.2,70,989.4,4.5
2010-12-05,Delhi,28.61,77.23,15.5,70,988.4,4.9
2010-12-06,Delhi,28.61,77.23,16.0,67,989.5,4.3
2010-12-07,Delhi,28.61,77.23,15.2,72,989.4,5.6
2010-12-08,Delhi,28.61,77.23,15.7,72,986.9,6.3
2010-12-09,Delhi,28.61,77.23,16.1,64,985.8,6.9
2010-12-10,Delhi,28.61,77.23,14.7,57,985.1,7.9
2010-12-11,Delhi,28.61,77.23,14.0,57,984.2,9.4
2010-12-12,Delhi,28.61,77.23,15.3,55,982.6,12.9
2010-12-13,Delhi,28.61,77.23,14.9,59,986.3,4.8
2010-12-14,Delhi,28.61,77.23,14.5,60,988.8,8.2
2010-12-15,Delhi,28.61,77.23,14.6,60,988.8,9.7
2010-12-16,Delhi,28.61,77.23,14.6,67,989.1,6.6
2010-12-17,Delhi,28.61,77.23,16.2,65,989.3,3.8
2010-12-18,Delhi,28.61,77.23,14.6,71,989.4,8.7
2010-12-19,Delhi,28.61,77.23,14.4,64,992.7,9.7
2010-12-20,Delhi,28.61,77.23,14.5,52,992.4,13.6
2010-12-21,Delhi,28.61,77.23,14.6,62,989.1,10.2
2010-12-22,Delhi,28.61,77.23,14.1,64,984.9,6.7
2010-12-23,Delhi,28.61,77.23,15.0,64,985.5,9.7
2010-12-24,Delhi,28.61,77.23,15.1,69,988.0,7.3
2010-12-25,Delhi,28.61,77.23,14.4,72,988.2,7.3
2010-12-26,Delhi,28.61,77.23,13.5,74,989.2,5.6
2010-12-27,Delhi,28.61,77.23,13.4,70,989.9,7.1
2010-12-28,Delhi,28.61,77.23,13.2,76,990.2,6.8
2010-12-29,Delhi,28.61,77.23,15.4,79,989.5,6.2
2010-12-30,Delhi,28.61,77.23,16.0,87,987.2,8.4
2010-12-31,Delhi,28.61,77.23,13.9,82,987.6,10.7
2011-01-01,Delhi,28.61,77.23,11.4,81,989.7,10.4
2011-01-02,Delhi,28.61,77.23,11.1,81,989.7,11.4
2011-01-03,Delhi,28.61,77.23,10.0,85,992.4,7.0
2011-01-04,Delhi,28.61,77.23,9.3,81,991.9,8.3
2011-01-05,Delhi,28.61,77.23,9.4,83,990.9,10.5
2011-01-06,Delhi,28.61,77.23,9.0,84,991.9,9.4
2011-01-07,Delhi,28.61,77.23,10.2,79,990.5,7.6
2011-01-08,Delhi,28.61,77.23,9.3,87,988.3,5.0
2011-01-09,Delhi,28.61,77.23,9.8,81,989.7,8.9
2011-01-10,Delhi,28.61,77.23,10.8,80,989.6,13.9
2011-01-11,Delhi,28.61,77.23,12.2,71,987.7,13.3
2011-01-12,Delhi,28.61,77.23,12.8,73,986.7,8.8
2011-01-13,Delhi,28.61,77.23,14.4,73,986.7,7.8
2011-01-14,Delhi,28.61,77.23,16.0,74,985.7,9.1
2011-01-15,Delhi,28.61,77.23,13.4,61,987.7,10.9
2011-01-16,Delhi,28.61,77.23,11.6,67,989.6,15.4
2011-01-17,Delhi,28.61,77.23,12.2,55,987.1,14.0
2011-01-18,Delhi,28.61,77.23,12.3,64,987.0,7.5
2011-01-19,Delhi,28.61,77.23,12.3,60,987.5,12.6
2011-01-20,Delhi,28.61,77.23,12.6,58,990.1,8.5
2011-01-21,Delhi,28.61,77.23,14.0,65,990.3,7.6
2011-01-22,Delhi,28.61,77.23,14.8,67,990.1,8.2
2011-01-23,Delhi,28.61,77.23,15.1,65,991.7,7.4
2011-01-24,Delhi,28.61,77.23,14.3,59,992.1,9.2
2011-01-25,Delhi,28.61,77.23,13.7,58,991.9,5.7
2011-01-26,Delhi,28.61,77.23,15.6,54,994.3,9.3
2011-01-27,Delhi,28.61,77.23,13.1,66,994.0,10.3
2011-01-28,Delhi,28.61,77.23,13.0,62,991.3,7.1
2011-01-29,Delhi,28.61,77.23,13.9,63,989.4,7.3
2011-01-30,Delhi,28.61,77.23,15.0,66,991.1,5.6
2011-01-31,Delhi,28.61,77.23,15.2,67,992.3,9.9
2011-02-01,Delhi,28.61,77.23,15.3,62,991.5,10.8
2011-02-02,Delhi,28.61,77.23,16.2,61,991.3,9.4
2011-02-03,Delhi,28.61,77.23,16.9,65,991.1,7.5
2011-02-04,Delhi,28.61,77.23,18.1,67,990.0,7.0
2011-02-05,Delhi,28.61,77.23,20.1,64,987.4,8.0
2011-02-06,Delhi,28.61,77.23,20.6,65,986.5,10.6
2011-02-07,Delhi,28.61,77.23,20.6,64,984.5,9.4
2011-02-08,Delhi,28.61,77.23,16.7,74,986.2,8.5
2011-02-09,Delhi,28.61,77.23,15.3,64,986.2,11.5
2011-02-10,Delhi,28.61,77.23,15.7,60,987.9,9.8
2011-02-11,Delhi,28.61,77.23,16.7,59,989.5,10.6
2011-02-12,Delhi,28.61,77.23,18.9,54,986.8,9.7
2011-02-13,Delhi,28.61,77.23,20.6,58,984.5,5.0
2011-02-14,Delhi,28.61,77.23,19.3,57,984.5,9.1
2011-02-15,Delhi,28.61,77.23,16.0,85,985.3,9.5
2011-02-16,Delhi,28.61,77.23,15.7,81,987.0,7.4
2011-02-17,Delhi,28.61,77.23,14.6,80,989.5,7.8
2011-02-18,Delhi,28.61,77.23,14.4,71,988.6,9.0
2011-02-19,Delhi,28.61,77.23,15.1,69,990.6,6.9
2011-02-20,Delhi,28.61,77.23,15.6,74,991.4,8.8
2011-02-21,Delhi,28.61,77.23,14.6,82,992.9,8.3
2011-02-22,Delhi,28.61,77.23,15.5,75,991.0,6.1
2011-02-23,Delhi,28.61,77.23,17.3,70,990.5,3.3
2011-02-24,Delhi,28.61,77.23,17.4,73,989.1,5.8
2011-02-25,Delhi,28.61,77.23,17.2,66,987.1,6.0
2011-02-26,Delhi,28.61,77.23,16.4,69,989.1,6.7
2011-02-27,Delhi,28.61,77.23,16.5,65,992.8,8.5
2011-02-28,Delhi,28.61,77.23,16.7,59,992.2,10.6
2011-03-01,Delhi,28.61,77.23,16.9,65,990.0,11.3
2011-03-02,Delhi,28.61,77.23,18.3,69,988.4,5.6
2011-03-03,Delhi,28.61,77.23,19.2,72,988.0,6.1
2011-03-04,Delhi,28.61,77.23,18.9,76,988.1,6.3
2011-03-05,Delhi,28.61,77.23,19.1,71,988.6,9.2
2011-03-06,Delhi,28.61,77.23,19.0,61,990.8,12.7
2011-03-07,Delhi,28.61,77.23,19.8,53,990.8,13.4
2011-03-08,Delhi,28.61,77.23,20.6,56,987.2,11.3
2011-03-09,Delhi,28.61,77.23,19.8,59,986.2,9.1
2011-03-10,Delhi,28.61,77.23,19.4,53,989.2,7.6
2011-03-11,Delhi,28.61,77.23,19.7,53,988.7,10.2
2011-03-12,Delhi,28.61,77.23,20.4,52,987.7,10.4
2011-03-13,Delhi,28.61,77.23,21.3,55,986.5,9.1
2011-03-14,Delhi,28.61,77.23,22.3,58,985.8,9.4
2011-03-15,Delhi,28.61,77.23,24.5,55,987.4,5.7
2011-03-16,Delhi,28.61,77.23,24.1,59,985.2,8.4
2011-03-17,Delhi,28.61,77.23,25.2,60,982.7,7.1
2011-03-18,Delhi,28.61,77.23,25.7,59,979.7,8.5
2011-03-19,Delhi,28.61,77.23,25.8,40,977.1,7.3
2011-03-20,Delhi,28.61,77.23,24.9,37,978.4,9.5
2011-03-21,Delhi,28.61,77.23,23.4,44,983.1,10.7
2011-03-22,Delhi,28.61,77.23,23.3,44,983.8,8.5
2011-03-23,Delhi,28.61,77.23,24.5,44,984.4,6.1
2011-03-24,Delhi,28.61,77.23,25.4,45,984.6,6.6
2011-03-25,Delhi,28.61,77.23,25.0,45,985.1,8.5
2011-03-26,Delhi,28.61,77.23,26.1,41,984.9,10.9
2011-03-27,Delhi,28.61,77.23,26.9,42,983.7,8.6
2011-03-28,Delhi,28.61,77.23,27.6,41,982.1,7.8
2011-03-29,Delhi,28.61,77.23,26.3,53,982.9,12.9
2011-03-30,Delhi,28.61,77.23,25.2,54,985.1,9.7
2011-03-31,Delhi,28.61,77.23,24.8,42,984.5,9.2
