date,state_code,state_name,actual,normal,deviation,rainfall_1day,rainfall_3day,rainfall_7day
2009-10-21,28,Andhra Pradesh,0.0,5.15,-100.0,0.0,0.059999999999996445,0.0999999999999929
2009-10-22,28,Andhra Pradesh,0.02,7.53,-99.73,0.02,0.019999999999996448,0.08999999999999289
2009-10-23,28,Andhra Pradesh,0.01,5.77,-99.83,0.01,0.029999999999996446,0.0899999999999929
2009-10-24,28,Andhra Pradesh,0.0,4.87,-100.0,0.0,0.029999999999996446,0.0899999999999929
2009-10-25,28,Andhra Pradesh,0.0,4.27,-100.0,0.0,0.009999999999996447,0.0899999999999929
2009-10-26,28,Andhra Pradesh,0.05,3.98,-98.74,0.05,0.04999999999999645,0.0799999999999929
2009-10-27,28,Andhra Pradesh,0.49,5.56,-91.19,0.49,0.5399999999999965,0.5699999999999928
2009-10-28,28,Andhra Pradesh,1.08,6.21,-82.61,1.08,1.6199999999999966,1.6499999999999928
2009-10-29,28,Andhra Pradesh,1.45,3.96,-63.38,1.45,3.0199999999999965,3.079999999999993
2009-10-30,28,Andhra Pradesh,4.73,3.61,31.02,4.73,7.259999999999997,7.799999999999994
2009-10-31,28,Andhra Pradesh,0.07,3.0,-97.67,0.07,6.249999999999997,7.869999999999994
2009-11-01,28,Andhra Pradesh,0.0,4.26,-100.0,0.0,4.799999999999997,7.869999999999994
2009-11-02,28,Andhra Pradesh,0.0,4.11,-100.0,0.0,0.06999999999999645,7.819999999999994
2009-11-03,28,Andhra Pradesh,2.08,5.61,-62.92,2.08,2.0799999999999965,9.409999999999993
2009-11-04,28,Andhra Pradesh,4.37,5.03,-13.12,4.37,6.449999999999997,12.699999999999994
2009-11-05,28,Andhra Pradesh,9.79,4.69,108.74,9.79,16.239999999999995,21.039999999999992
2009-11-06,28,Andhra Pradesh,11.54,3.98,189.95,11.54,25.699999999999996,27.84999999999999
2009-11-07,28,Andhra Pradesh,22.42,4.03,456.33,22.42,43.75,50.19999999999999
2009-11-08,28,Andhra Pradesh,13.28,3.98,233.67,13.28,47.239999999999995,63.47999999999999
2009-11-09,28,Andhra Pradesh,26.68,3.7,621.08,26.68,62.379999999999995,90.16
2009-11-10,28,Andhra Pradesh,1.63,2.18,-25.23,1.63,41.589999999999996,89.71
2009-11-11,28,Andhra Pradesh,5.34,2.51,112.75,5.34,33.64999999999999,90.67999999999999
2009-11-12,28,Andhra Pradesh,4.29,2.66,61.28,4.29,11.259999999999993,85.17999999999999
2009-11-13,28,Andhra Pradesh,2.69,4.35,-38.16,2.69,12.319999999999991,76.32999999999998
2009-11-14,28,Andhra Pradesh,0.26,2.37,-89.03,0.26,7.239999999999993,54.16999999999999
2009-11-15,28,Andhra Pradesh,10.03,2.42,314.46,10.03,12.979999999999993,50.91999999999999
2009-11-16,28,Andhra Pradesh,2.18,2.17,0.46,2.18,12.469999999999992,26.41999999999999
2009-11-17,28,Andhra Pradesh,5.21,2.4,117.08,5.21,17.419999999999995,29.999999999999993
2009-11-18,28,Andhra Pradesh,8.6,2.19,292.69,8.6,15.989999999999993,33.25999999999999
2009-11-19,28,Andhra Pradesh,4.7,1.75,168.57,4.7,18.509999999999994,33.669999999999995
2009-11-20,28,Andhra Pradesh,10.23,2.8,265.36,10.23,23.529999999999994,41.209999999999994
2009-11-21,28,Andhra Pradesh,4.94,3.5,41.14,4.94,19.869999999999994,45.88999999999999
2009-11-22,28,Andhra Pradesh,1.92,2.76,-30.43,1.92,17.089999999999996,37.779999999999994
2009-11-23,28,Andhra Pradesh,5.87,2.43,141.56,5.87,12.729999999999995,41.47
2009-11-24,28,Andhra Pradesh,1.74,1.69,2.96,1.74,9.529999999999994,37.99999999999999
2009-11-25,28,Andhra Pradesh,0.4,2.71,-85.24,0.4,8.009999999999994,29.799999999999994
2009-11-26,28,Andhra Pradesh,0.05,3.46,-98.55,0.05,2.1899999999999946,25.149999999999995
2009-11-27,28,Andhra Pradesh,0.18,1.41,-87.23,0.18,0.6299999999999947,15.099999999999993
2009-11-28,28,Andhra Pradesh,0.01,0.91,-98.9,0.01,0.23999999999999466,10.169999999999995
2009-11-29,28,Andhra Pradesh,0.01,1.0,-99.0,0.01,0.19999999999999465,8.259999999999993
2009-11-30,28,Andhra Pradesh,0.01,1.03,-99.03,0.01,0.03,2.399999999999993
2009-12-01,28,Andhra Pradesh,0.01,1.21,-99.17,0.01,0.03,0.6699999999999929
2009-12-02,28,Andhra Pradesh,0.08,1.33,-93.98,0.08,0.09999999999999468,0.3499999999999929
2009-12-03,28,Andhra Pradesh,2.46,1.61,52.8,2.46,2.5499999999999945,2.7599999999999927
2009-12-04,28,Andhra Pradesh,13.5,1.31,930.53,13.5,16.039999999999996,16.07999999999999
2009-12-05,28,Andhra Pradesh,0.11,0.94,-88.3,0.11,16.069999999999997,16.179999999999993
2009-12-06,28,Andhra Pradesh,0.0,1.24,-100.0,0.0,13.609999999999994,16.169999999999995
2009-12-07,28,Andhra Pradesh,0.0,1.2,-100.0,0.0,0.10999999999999467,16.159999999999993
2009-12-08,28,Andhra Pradesh,0.0,1.82,-100.0,0.0,0.0,16.149999999999995
2009-12-09,28,Andhra Pradesh,0.0,1.45,-100.0,0.0,0.0,16.069999999999993
2009-12-10,28,Andhra Pradesh,0.0,1.38,-100.0,0.0,0.0,13.609999999999992
2009-12-11,28,Andhra Pradesh,0.02,0.78,-97.44,0.02,0.01999999999999467,0.1299999999999929
2009-12-12,28,Andhra Pradesh,0.08,1.0,-92.0,0.08,0.09999999999999468,0.0999999999999929
2009-12-13,28,Andhra Pradesh,0.26,1.22,-78.69,0.26,0.35999999999999466,0.3599999999999929
2009-12-14,28,Andhra Pradesh,0.0,1.7,-100.0,0.0,0.33999999999999464,0.3599999999999929
2009-12-15,28,Andhra Pradesh,0.11,1.51,-92.72,0.11,0.36999999999999467,0.46999999999999287
2009-12-16,28,Andhra Pradesh,3.47,0.58,498.28,3.47,3.5799999999999947,3.9399999999999933
2009-12-17,28,Andhra Pradesh,9.9,0.42,2257.14,9.9,13.479999999999995,13.839999999999993
2009-12-18,28,Andhra Pradesh,0.92,0.41,124.39,0.92,14.289999999999996,14.739999999999995
2009-12-19,28,Andhra Pradesh,0.03,0.46,-93.48,0.03,10.849999999999994,14.689999999999994
2009-12-20,28,Andhra Pradesh,0.01,0.26,-96.15,0.01,0.9599999999999947,14.439999999999996
2009-12-21,28,Andhra Pradesh,0.89,0.29,206.9,0.89,0.9299999999999947,15.329999999999995
2009-12-22,28,Andhra Pradesh,0.44,0.37,18.92,0.44,1.3399999999999948,15.659999999999995
2009-12-23,28,Andhra Pradesh,0.01,0.25,-96.0,0.01,1.3399999999999948,12.199999999999994
2009-12-24,28,Andhra Pradesh,0.0,0.5,-100.0,0.0,0.4499999999999947,2.299999999999995
2009-12-25,28,Andhra Pradesh,0.0,0.28,-100.0,0.0,0.009999999999994671,1.3799999999999948
2009-12-26,28,Andhra Pradesh,0.0,0.26,-100.0,0.0,0.0,1.3499999999999948
2009-12-27,28,Andhra Pradesh,0.03,0.5,-94.0,0.03,0.02999999999999467,1.3699999999999948
2009-12-28,28,Andhra Pradesh,0.01,0.35,-97.14,0.01,0.03999999999999467,0.48999999999999466
2009-12-29,28,Andhra Pradesh,0.03,0.25,-88.0,0.03,0.06999999999999468,0.07999999999999467
2009-12-30,28,Andhra Pradesh,0.03,0.13,-76.92,0.03,0.06999999999999468,0.09999999999999468
2009-12-31,28,Andhra Pradesh,0.0,0.33,-100.0,0.0,0.05999999999999467,0.09999999999999468
2010-01-01,28,Andhra Pradesh,0.06,0.45,-86.67,0.06,0.08999999999999467,0.15999999999999467
2010-01-02,28,Andhra Pradesh,0.0,0.53,-100.0,0.0,0.05999999999999467,0.15999999999999467
2010-01-03,28,Andhra Pradesh,0.0,0.25,-100.0,0.0,0.05999999999999467,0.12999999999999468
2010-01-04,28,Andhra Pradesh,0.0,0.13,-100.0,0.0,0.0,0.11999999999999467
2010-01-05,28,Andhra Pradesh,0.0,0.06,-100.0,0.0,0.0,0.08999999999999467
2010-01-06,28,Andhra Pradesh,0.0,0.08,-100.0,0.0,0.0,0.05999999999999467
2010-01-07,28,Andhra Pradesh,0.0,0.06,-100.0,0.0,0.0,0.05999999999999467
2010-01-08,28,Andhra Pradesh,0.01,0.05,-80.0,0.01,0.009999999999994671,0.009999999999994671
2010-01-09,28,Andhra Pradesh,0.44,0.06,633.33,0.44,0.4499999999999947,0.4499999999999947
2010-01-10,28,Andhra Pradesh,0.08,0.24,-66.67,0.08,0.5299999999999947,0.5299999999999947
2010-01-11,28,Andhra Pradesh,0.65,0.27,140.74,0.65,1.1699999999999946,1.1799999999999948
2010-01-12,28,Andhra Pradesh,0.22,0.27,-18.52,0.22,0.9499999999999947,1.3999999999999948
2010-01-13,28,Andhra Pradesh,1.09,0.29,275.86,1.09,1.9599999999999946,2.489999999999995
2010-01-14,28,Andhra Pradesh,11.25,0.33,3309.09,11.25,12.559999999999995,13.739999999999995
2010-01-15,28,Andhra Pradesh,0.11,0.39,-71.79,0.11,12.449999999999994,13.839999999999995
2010-01-16,28,Andhra Pradesh,0.53,0.43,23.26,0.53,11.889999999999995,13.929999999999996
2010-01-17,28,Andhra Pradesh,0.29,0.03,866.67,0.29,0.9299999999999946,14.139999999999995
2010-01-18,28,Andhra Pradesh,0.32,0.07,357.14,0.32,1.1399999999999948,13.809999999999995
2010-01-19,28,Andhra Pradesh,0.0,0.12,-100.0,0.0,0.6099999999999947,13.589999999999995
2010-01-20,28,Andhra Pradesh,0.0,0.07,-100.0,0.0,0.3199999999999947,12.499999999999995
2010-01-21,28,Andhra Pradesh,0.0,0.03,-100.0,0.0,0.0,1.2499999999999947
2010-01-22,28,Andhra Pradesh,0.0,0.03,-100.0,0.0,0.0,1.1399999999999946
2010-01-23,28,Andhra Pradesh,0.0,0.08,-100.0,0.0,0.0,0.6099999999999947
2010-01-24,28,Andhra Pradesh,0.0,0.11,-100.0,0.0,0.0,0.3199999999999947
2010-01-25,28,Andhra Pradesh,0.0,0.04,-100.0,0.0,0.0,0.0
2010-01-26,28,Andhra Pradesh,0.0,0.03,-100.0,0.0,0.0,0.0
2010-01-27,28,Andhra Pradesh,0.0,0.09,-100.0,0.0,0.0,0.0
2010-01-28,28,Andhra Pradesh,0.0,0.19,-100.0,0.0,0.0,0.0
2010-01-29,28,Andhra Pradesh,0.0,0.08,-100.0,0.0,0.0,0.0
2010-01-30,28,Andhra Pradesh,0.0,0.15,-100.0,0.0,0.0,0.0
2010-01-31,28,Andhra Pradesh,0.0,0.31,-100.0,0.0,0.0,0.0
2010-02-01,28,Andhra Pradesh,0.0,0.3,-100.0,0.0,0.0,0.0
2010-02-02,28,Andhra Pradesh,0.0,0.16,-100.0,0.0,0.0,0.0
2010-02-03,28,Andhra Pradesh,0.0,0.13,-100.0,0.0,0.0,0.0
2010-02-04,28,Andhra Pradesh,0.0,0.07,-100.0,0.0,0.0,0.0
2010-02-05,28,Andhra Pradesh,0.0,0.03,-100.0,0.0,0.0,0.0
2010-02-06,28,Andhra Pradesh,0.0,0.1,-100.0,0.0,0.0,0.0
2010-02-07,28,Andhra Pradesh,0.0,0.1,-100.0,0.0,0.0,0.0
2010-02-08,28,Andhra Pradesh,0.0,0.17,-100.0,0.0,0.0,0.0
2010-02-09,28,Andhra Pradesh,0.0,0.13,-100.0,0.0,0.0,0.0
2010-02-10,28,Andhra Pradesh,0.0,0.07,-100.0,0.0,0.0,0.0
2010-02-11,28,Andhra Pradesh,0.0,0.1,-100.0,0.0,0.0,0.0
2010-02-12,28,Andhra Pradesh,0.0,0.13,-100.0,0.0,0.0,0.0
2010-02-13,28,Andhra Pradesh,0.0,0.16,-100.0,0.0,0.0,0.0
2010-02-14,28,Andhra Pradesh,0.0,0.62,-100.0,0.0,0.0,0.0
2010-02-15,28,Andhra Pradesh,0.0,0.3,-100.0,0.0,0.0,0.0
2010-02-16,28,Andhra Pradesh,0.0,0.4,-100.0,0.0,0.0,0.0
2010-02-17,28,Andhra Pradesh,0.0,0.34,-100.0,0.0,0.0,0.0
2010-02-18,28,Andhra Pradesh,0.0,0.31,-100.0,0.0,0.0,0.0
2010-02-19,28,Andhra Pradesh,0.0,0.36,-100.0,0.0,0.0,0.0
2010-02-20,28,Andhra Pradesh,0.16,0.44,-63.64,0.16,0.15999999999999467,0.15999999999999467
2010-02-21,28,Andhra Pradesh,0.01,0.39,-97.44,0.01,0.16999999999999468,0.16999999999999468
2010-02-22,28,Andhra Pradesh,0.0,0.3,-100.0,0.0,0.16999999999999468,0.16999999999999468
2010-02-23,28,Andhra Pradesh,0.0,0.33,-100.0,0.0,0.009999999999994671,0.16999999999999468
2010-02-24,28,Andhra Pradesh,0.21,0.35,-40.0,0.21,0.20999999999999466,0.3799999999999947
2010-02-25,28,Andhra Pradesh,0.03,0.2,-85.0,0.03,0.23999999999999466,0.4099999999999947
2010-02-26,28,Andhra Pradesh,0.0,0.19,-100.0,0.0,0.23999999999999466,0.4099999999999947
2010-02-27,28,Andhra Pradesh,0.13,0.09,44.44,0.13,0.15999999999999467,0.3799999999999947
2010-02-28,28,Andhra Pradesh,0.0,0.16,-100.0,0.0,0.12999999999999468,0.36999999999999467
2010-03-01,28,Andhra Pradesh,0.0,0.1,-100.0,0.0,0.12999999999999468,0.36999999999999467
2010-03-02,28,Andhra Pradesh,0.0,0.1,-100.0,0.0,0.0,0.36999999999999467
2010-03-03,28,Andhra Pradesh,0.0,0.15,-100.0,0.0,0.0,0.15999999999999467
2010-03-04,28,Andhra Pradesh,0.0,0.27,-100.0,0.0,0.0,0.12999999999999468
2010-03-05,28,Andhra Pradesh,0.0,0.66,-100.0,0.0,0.0,0.12999999999999468
2010-03-06,28,Andhra Pradesh,0.0,1.0,-100.0,0.0,0.0,0.0
2010-03-07,28,Andhra Pradesh,0.0,0.43,-100.0,0.0,0.0,0.0
2010-03-08,28,Andhra Pradesh,0.0,0.43,-100.0,0.0,0.0,0.0
2010-03-09,28,Andhra Pradesh,0.0,0.29,-100.0,0.0,0.0,0.0
2010-03-10,28,Andhra Pradesh,0.0,0.2,-100.0,0.0,0.0,0.0
2010-03-11,28,Andhra Pradesh,0.0,0.59,-100.0,0.0,0.0,0.0
2010-03-12,28,Andhra Pradesh,0.0,0.25,-100.0,0.0,0.0,0.0
2010-03-13,28,Andhra Pradesh,0.78,0.27,188.89,0.78,0.7799999999999947,0.7799999999999947
2010-03-14,28,Andhra Pradesh,0.02,0.37,-94.59,0.02,0.7999999999999947,0.7999999999999947
2010-03-15,28,Andhra Pradesh,0.01,0.09,-88.89,0.01,0.8099999999999947,0.8099999999999947
2010-03-16,28,Andhra Pradesh,0.66,0.16,312.5,0.66,0.6899999999999947,1.4699999999999949
2010-03-17,28,Andhra Pradesh,0.07,0.05,40.0,0.07,0.7399999999999947,1.5399999999999947
2010-03-18,28,Andhra Pradesh,0.16,0.16,0.0,0.16,0.8899999999999947,1.6999999999999948
2010-03-19,28,Andhra Pradesh,0.0,0.41,-100.0,0.0,0.22999999999999468,1.6999999999999948
2010-03-20,28,Andhra Pradesh,0.0,0.19,-100.0,0.0,0.15999999999999467,0.9199999999999947
2010-03-21,28,Andhra Pradesh,0.0,0.19,-100.0,0.0,0.0,0.8999999999999947
2010-03-22,28,Andhra Pradesh,0.0,0.21,-100.0,0.0,0.0,0.8899999999999947
2010-03-23,28,Andhra Pradesh,0.0,0.23,-100.0,0.0,0.0,0.22999999999999468
2010-03-24,28,Andhra Pradesh,0.0,0.29,-100.0,0.0,0.0,0.15999999999999467
2010-03-25,28,Andhra Pradesh,0.0,0.41,-100.0,0.0,0.0,0.0
2010-03-26,28,Andhra Pradesh,0.0,0.46,-100.0,0.0,0.0,0.0
2010-03-27,28,Andhra Pradesh,0.0,0.4,-100.0,0.0,0.0,0.0
2010-03-28,28,Andhra Pradesh,0.0,0.33,-100.0,0.0,0.0,0.0
2010-03-29,28,Andhra Pradesh,0.0,0.47,-100.0,0.0,0.0,0.0
2010-03-30,28,Andhra Pradesh,0.05,0.41,-87.8,0.05,0.049999999999994674,0.049999999999994674
2010-03-31,28,Andhra Pradesh,0.24,0.39,-38.46,0.24,0.28999999999999465,0.28999999999999465
2010-04-01,28,Andhra Pradesh,1.1,0.48,129.17,1.1,1.3899999999999948,1.3899999999999948
2010-04-02,28,Andhra Pradesh,0.0,0.35,-100.0,0.0,1.3399999999999948,1.3899999999999948
2010-04-03,28,Andhra Pradesh,0.0,0.31,-100.0,0.0,1.0999999999999948,1.3899999999999948
2010-04-04,28,Andhra Pradesh,0.0,0.48,-100.0,0.0,0.0,1.3899999999999948
2010-04-05,28,Andhra Pradesh,0.0,0.34,-100.0,0.0,0.0,1.3899999999999948
2010-04-06,28,Andhra Pradesh,0.0,0.64,-100.0,0.0,0.0,1.3399999999999948
2010-04-07,28,Andhra Pradesh,0.0,0.32,-100.0,0.0,0.0,1.0999999999999948
2010-04-08,28,Andhra Pradesh,0.0,0.31,-100.0,0.0,0.0,0.0
2010-04-09,28,Andhra Pradesh,0.0,0.63,-100.0,0.0,0.0,0.0
2010-04-10,28,Andhra Pradesh,0.0,0.42,-100.0,0.0,0.0,0.0
2010-04-11,28,Andhra Pradesh,0.0,0.32,-100.0,0.0,0.0,0.0
2010-04-12,28,Andhra Pradesh,0.0,0.54,-100.0,0.0,0.0,0.0
2010-04-13,28,Andhra Pradesh,1.78,0.59,201.69,1.78,1.7799999999999947,1.7799999999999947
2010-04-14,28,Andhra Pradesh,0.0,0.71,-100.0,0.0,1.7799999999999947,1.7799999999999947
2010-04-15,28,Andhra Pradesh,3.28,0.33,893.94,3.28,5.059999999999994,5.059999999999994
2010-04-16,28,Andhra Pradesh,0.27,0.6,-55.0,0.27,3.5499999999999945,5.329999999999995
2010-04-17,28,Andhra Pradesh,0.0,0.88,-100.0,0.0,3.5499999999999945,5.329999999999995
2010-04-18,28,Andhra Pradesh,0.0,0.86,-100.0,0.0,0.26999999999999513,5.329999999999995
2010-04-19,28,Andhra Pradesh,0.05,0.92,-94.57,0.05,0.04999999999999512,5.379999999999995
2010-04-20,28,Andhra Pradesh,0.17,1.07,-84.11,0.17,0.21999999999999514,3.7699999999999947
2010-04-21,28,Andhra Pradesh,0.39,1.11,-64.86,0.39,0.6099999999999952,4.159999999999995
2010-04-22,28,Andhra Pradesh,5.67,1.27,346.46,5.67,6.229999999999995,6.5499999999999945
2010-04-23,28,Andhra Pradesh,0.42,0.88,-52.27,0.42,6.479999999999995,6.699999999999994
2010-04-24,28,Andhra Pradesh,1.91,0.79,141.77,1.91,7.999999999999996,8.609999999999994
2010-04-25,28,Andhra Pradesh,0.91,0.92,-1.09,0.91,3.2399999999999953,9.519999999999994
2010-04-26,28,Andhra Pradesh,0.25,0.79,-68.35,0.25,3.0699999999999954,9.719999999999995
2010-04-27,28,Andhra Pradesh,1.05,0.86,22.09,1.05,2.2099999999999955,10.599999999999994
2010-04-28,28,Andhra Pradesh,1.5,0.73,105.48,1.5,2.7999999999999954,11.709999999999994
2010-04-29,28,Andhra Pradesh,0.22,0.63,-65.08,0.22,2.7699999999999956,6.2599999999999945
2010-04-30,28,Andhra Pradesh,0.06,1.23,-95.12,0.06,1.7799999999999958,5.899999999999995
2010-05-01,28,Andhra Pradesh,1.31,1.19,10.08,1.31,1.5899999999999959,5.2999999999999945
2010-05-02,28,Andhra Pradesh,0.01,1.19,-99.16,0.01,1.379999999999996,4.399999999999994
2010-05-03,28,Andhra Pradesh,0.82,1.1,-25.45,0.82,2.1399999999999957,4.969999999999994
2010-05-04,28,Andhra Pradesh,0.12,1.14,-89.47,0.12,0.9499999999999957,4.039999999999995
2010-05-05,28,Andhra Pradesh,2.4,0.93,158.06,2.4,3.3399999999999954,4.939999999999994
2010-05-06,28,Andhra Pradesh,0.5,0.79,-36.71,0.5,3.019999999999996,5.219999999999995
2010-05-07,28,Andhra Pradesh,0.93,1.08,-13.89,0.93,3.829999999999996,6.0899999999999945
2010-05-08,28,Andhra Pradesh,0.16,1.29,-87.6,0.16,1.589999999999996,4.939999999999995
2010-05-09,28,Andhra Pradesh,0.16,1.48,-89.19,0.16,1.249999999999996,5.089999999999995
2010-05-10,28,Andhra Pradesh,0.16,2.49,-93.57,0.16,0.48,4.429999999999994
2010-05-11,28,Andhra Pradesh,0.07,1.82,-96.15,0.07,0.389999999999996,4.379999999999995
2010-05-12,28,Andhra Pradesh,0.18,2.02,-91.09,0.18,0.40999999999999603,2.159999999999995
2010-05-13,28,Andhra Pradesh,0.0,2.71,-100.0,0.0,0.249999999999996,1.6599999999999948
2010-05-14,28,Andhra Pradesh,0.0,2.02,-100.0,0.0,0.179999999999996,0.7299999999999947
2010-05-15,28,Andhra Pradesh,0.21,1.14,-81.58,0.21,0.209999999999996,0.7799999999999947
2010-05-16,28,Andhra Pradesh,0.0,1.52,-100.0,0.0,0.209999999999996,0.6199999999999948
2010-05-17,28,Andhra Pradesh,0.25,2.25,-88.89,0.25,0.45999999999999597,0.7099999999999946
2010-05-18,28,Andhra Pradesh,0.02,2.8,-99.29,0.02,0.269999999999996,0.6599999999999946
2010-05-19,28,Andhra Pradesh,3.77,2.72,38.6,3.77,4.039999999999996,4.249999999999995
2010-05-20,28,Andhra Pradesh,45.12,2.45,1741.63,45.12,48.91,49.36999999999999
2010-05-21,28,Andhra Pradesh,50.97,2.49,1946.99,50.97,99.85999999999999,100.33999999999999
2010-05-22,28,Andhra Pradesh,13.38,2.84,371.13,13.38,109.46999999999998,113.50999999999999
2010-05-23,28,Andhra Pradesh,3.9,2.82,38.3,3.9,68.25,117.41
2010-05-24,28,Andhra Pradesh,0.36,2.18,-83.49,0.36,17.639999999999993,117.52
2010-05-25,28,Andhra Pradesh,0.01,1.79,-99.44,0.01,4.2699999999999925,117.50999999999999
2010-05-26,28,Andhra Pradesh,0.02,1.81,-98.9,0.02,0.3899999999999929,113.75999999999999
2010-05-27,28,Andhra Pradesh,0.0,2.02,-100.0,0.0,0.029999999999992893,68.63999999999999
2010-05-28,28,Andhra Pradesh,0.0,1.92,-100.0,0.0,0.01999999999999289,17.669999999999995
2010-05-29,28,Andhra Pradesh,0.49,1.8,-72.78,0.49,0.4899999999999929,4.779999999999993
2010-05-30,28,Andhra Pradesh,0.65,1.52,-57.24,0.65,1.139999999999993,1.529999999999993
2010-05-31,28,Andhra Pradesh,0.31,1.79,-82.68,0.31,1.4499999999999929,1.4799999999999929
2010-06-01,28,Andhra Pradesh,0.39,2.39,-83.68,0.39,1.349999999999993,1.859999999999993
2010-06-02,28,Andhra Pradesh,0.61,2.53,-75.89,0.61,1.309999999999993,2.449999999999993
2010-06-03,28,Andhra Pradesh,0.06,3.13,-98.08,0.06,1.0599999999999927,2.509999999999993
2010-06-04,28,Andhra Pradesh,2.14,2.37,-9.7,2.14,2.809999999999993,4.649999999999993
2010-06-05,28,Andhra Pradesh,11.47,2.71,323.25,11.47,13.669999999999995,15.629999999999994
2010-06-06,28,Andhra Pradesh,0.28,2.63,-89.35,0.28,13.889999999999992,15.259999999999993
2010-06-07,28,Andhra Pradesh,0.82,2.42,-66.12,0.82,12.569999999999993,15.769999999999994
2010-06-08,28,Andhra Pradesh,1.12,2.17,-48.39,1.12,2.2199999999999913,16.499999999999993
2010-06-09,28,Andhra Pradesh,2.44,2.15,13.49,2.44,4.379999999999991,18.329999999999995
2010-06-10,28,Andhra Pradesh,2.71,2.15,26.05,2.71,6.269999999999992,20.979999999999993
2010-06-11,28,Andhra Pradesh,9.58,2.06,365.05,9.58,14.729999999999992,28.419999999999995
2010-06-12,28,Andhra Pradesh,16.97,2.67,535.58,16.97,29.25999999999999,33.91999999999999
2010-06-13,28,Andhra Pradesh,12.33,2.19,463.01,12.33,38.87999999999999,45.96999999999999
2010-06-14,28,Andhra Pradesh,6.93,2.96,134.12,6.93,36.22999999999999,52.07999999999999
2010-06-15,28,Andhra Pradesh,0.96,2.89,-66.78,0.96,20.21999999999999,51.919999999999995
2010-06-16,28,Andhra Pradesh,2.72,2.7,0.74,2.72,10.609999999999992,52.19999999999999
2010-06-17,28,Andhra Pradesh,1.77,3.05,-41.97,1.77,5.449999999999993,51.25999999999999
2010-06-18,28,Andhra Pradesh,4.91,2.06,138.35,4.91,9.399999999999993,46.589999999999996
2010-06-19,28,Andhra Pradesh,8.77,2.41,263.9,8.77,15.449999999999992,38.38999999999999
2010-06-20,28,Andhra Pradesh,11.88,2.43,388.89,11.88,25.559999999999995,37.94
2010-06-21,28,Andhra Pradesh,5.36,2.86,87.41,5.36,26.009999999999994,36.37
2010-06-22,28,Andhra Pradesh,3.13,2.91,7.56,3.13,20.369999999999994,38.53999999999999
2010-06-23,28,Andhra Pradesh,0.16,3.18,-94.97,0.16,8.649999999999993,35.98
2010-06-24,28,Andhra Pradesh,3.79,3.42,10.82,3.79,7.079999999999993,37.99999999999999
2010-06-25,28,Andhra Pradesh,1.73,3.17,-45.43,1.73,5.679999999999993,34.82
2010-06-26,28,Andhra Pradesh,0.22,4.14,-94.69,0.22,5.739999999999993,26.269999999999992
2010-06-27,28,Andhra Pradesh,2.21,3.69,-40.11,2.21,4.159999999999993,16.599999999999994
2010-06-28,28,Andhra Pradesh,1.23,2.78,-55.76,1.23,3.659999999999993,12.469999999999994
2010-06-29,28,Andhra Pradesh,1.48,2.8,-47.14,1.48,4.919999999999993,10.819999999999993
2010-06-30,28,Andhra Pradesh,1.73,3.62,-52.21,1.73,4.439999999999992,12.389999999999993
2010-07-01,28,Andhra Pradesh,5.02,3.85,30.39,5.02,8.229999999999992,13.619999999999994
2010-07-02,28,Andhra Pradesh,4.72,3.58,31.84,4.72,11.469999999999992,16.609999999999992
2010-07-03,28,Andhra Pradesh,2.14,3.42,-37.43,2.14,11.87999999999999,18.529999999999994
2010-07-04,28,Andhra Pradesh,3.97,3.99,-0.5,3.97,10.829999999999991,20.289999999999992
2010-07-05,28,Andhra Pradesh,2.18,4.27,-48.95,2.18,8.289999999999992,21.239999999999995
2010-07-06,28,Andhra Pradesh,21.0,4.63,353.56,21.0,27.14999999999999,40.75999999999999
2010-07-07,28,Andhra Pradesh,10.98,4.33,153.58,10.98,34.16,50.01
2010-07-08,28,Andhra Pradesh,15.16,3.33,355.26,15.16,47.13999999999999,60.14999999999999
2010-07-09,28,Andhra Pradesh,1.67,3.41,-51.03,1.67,27.809999999999995,57.099999999999994
2010-07-10,28,Andhra Pradesh,1.82,2.86,-36.36,1.82,18.64999999999999,56.779999999999994
2010-07-11,28,Andhra Pradesh,11.99,3.55,237.75,11.99,15.479999999999993,64.8
2010-07-12,28,Andhra Pradesh,6.99,4.68,49.36,6.99,20.799999999999994,69.61
2010-07-13,28,Andhra Pradesh,5.14,3.24,58.64,5.14,24.119999999999994,53.75
2010-07-14,28,Andhra Pradesh,0.25,3.35,-92.54,0.25,12.379999999999992,43.019999999999996
2010-07-15,28,Andhra Pradesh,0.67,3.46,-80.64,0.67,6.0599999999999925,28.529999999999994
2010-07-16,28,Andhra Pradesh,4.79,4.06,17.98,4.79,5.709999999999993,31.64999999999999
2010-07-17,28,Andhra Pradesh,24.5,4.02,509.45,24.5,29.959999999999994,54.33
2010-07-18,28,Andhra Pradesh,6.74,4.38,53.88,6.74,36.029999999999994,49.07999999999999
2010-07-19,28,Andhra Pradesh,3.48,3.97,-12.34,3.48,34.71999999999999,45.56999999999999
2010-07-20,28,Andhra Pradesh,6.7,3.79,76.78,6.7,16.919999999999995,47.12999999999999
2010-07-21,28,Andhra Pradesh,7.33,4.61,59.0,7.33,17.50999999999999,54.209999999999994
2010-07-22,28,Andhra Pradesh,10.65,5.52,92.93,10.65,24.679999999999993,64.19
2010-07-23,28,Andhra Pradesh,2.06,5.9,-65.08,2.06,20.039999999999992,61.45999999999999
